 61 4986.432340 3.600E-27 7.791E-06.05500.073  470.80530.65-.009973    0 0 0 4  F2    0 0 0 0 1A1    8F2  5         9F1  2     353333594932 3 3 3    51.0   57.0
 61 4986.518480 1.120E-24 2.423E-03.05500.073  470.71700.65-.009973    0 0 0 4  F2    0 0 0 0 1A1    8F2  5         9F1  1     353333594932 3 3 3    51.0   57.0
 61 4986.623290 1.120E-26 5.692E-05.05200.068  689.87690.64-.009973    0 0 0 4  A1    0 0 0 0 1A1   10F1 12        11F2  2     353333594932 3 3 3    63.0   69.0
 61 4986.792000 2.050E-27 1.041E-05.05200.068  689.70770.64-.009974    0 0 0 4  A1    0 0 0 0 1A1   10F1 12        11F2  1     353333594932 3 3 3    63.0   69.0
 61 4987.125230 1.300E-27 3.400E-04.04900.060 1593.56200.61-.009974    0 1 0 3  F1    0 0 0 0 1A1   16F1 41        17F2  2     353333594932 3 3 3    99.0  105.0
 61 4987.220530 2.800E-27 1.581E-04.04800.063 1251.64690.62-.009974    0 0 0 4  F2    0 0 0 0 1A1   14F1 28        15F2  3     353333594932 3 3 3    87.0   93.0
 61 4987.226360 2.070E-27 5.412E-04.04900.060 1593.52330.61-.009974    0 1 0 3  F1    0 0 0 0 1A1   16F2 41        17F1  3     353333594932 3 3 3    99.0  105.0
 61 4987.622630 1.880E-26 2.630E-04.04900.065  949.84160.63-.009975    0 0 0 4  E     0 0 0 0 1A1   13F2  6        13F1  1     353333594932 3 3 3    81.0   81.0
 61 4987.627580 2.080E-26 2.910E-04.04900.065  949.84310.63-.009975    0 0 0 4  E     0 0 0 0 1A1   13F1  7        13F2  1     353333594932 3 3 3    81.0   81.0
 61 4987.681620 4.240E-26 1.293E-04.05200.068  689.86230.64-.009975    0 0 0 4  A1    0 0 0 0 1A1   10A1  5        11A2  1     353333594932 3 3 3   105.0  115.0
 61 4987.741000 1.810E-27 2.538E-05.04900.065  950.30500.63-.009975    0 0 0 4  F2    0 0 0 0 1A1   13F2  7        13F1  3     353333594932 3 3 3    81.0   81.0
 61 4987.909720 1.000E-27 1.401E-05.04900.065  950.13660.63-.009976    0 0 0 4  F2    0 0 0 0 1A1   13F2  7        13F1  2     353333594932 3 3 3    81.0   81.0
 61 4988.126450 1.170E-27 3.061E-04.04900.060 1593.56200.61-.009976    0 1 0 3  E     0 0 0 0 1A1   16F1 42        17F2  2     353333594932 3 3 3    99.0  105.0
 61 4988.204000 1.390E-27 1.945E-05.04900.065  949.84160.63-.009976    0 0 0 4  F2    0 0 0 0 1A1   13F2  7        13F1  1     353333594932 3 3 3    81.0   81.0
 61 4988.258490 5.540E-26 5.031E-04.04900.065  950.15390.63-.009977    0 0 0 4  F2    0 0 0 0 1A1   12A2  7        13A1  1     353333594932 3 3 3   125.0  135.0
 61 4988.705070 1.260E-27 7.215E-04.04900.059 1778.20500.60-.009977    0 0 0 4  E     0 0 0 0 1A1   18F1 17        18F2  1     353333594932 3 3 3   111.0  111.0
 61 4988.748930 2.120E-27 7.283E-04.04900.059 1778.20540.60-.009977    0 0 0 4  F2    0 0 0 0 1A1   18A1  7        18A2  1     353333594932 3 3 3   185.0  185.0
 61 4988.872500 2.300E-27 1.951E-04.04800.063 1251.77990.62-.009978    0 0 0 4  F2    0 0 0 0 1A1   14E  21        15E   2     353333594932 3 3 3    58.0   62.0
 61 4989.371020 3.770E-27 2.132E-04.04800.063 1251.80730.62-.009979    0 0 0 4  F2    0 0 0 0 1A1   14F2 30        15F1  3     353333594932 3 3 3    87.0   93.0
 61 4990.672510 8.430E-27 3.975E-05.05200.067  815.08920.63-.009981    0 0 0 4  F1    0 0 0 0 1A1   12A1  2        12A2  1     353333594932 3 3 3   125.0  125.0
 61 4990.933680 3.140E-26 4.761E-04.04900.065  950.30500.63-.009982    0 0 0 4  A1    0 0 0 0 1A1   12F2 22        13F1  3     353333594932 3 3 3    75.0   81.0
 61 4991.101630 1.850E-27 2.803E-05.04900.065  950.13660.63-.009982    0 0 0 4  A1    0 0 0 0 1A1   12F2 22        13F1  2     353333594932 3 3 3    75.0   81.0
 61 4991.465950 1.580E-27 1.242E-05.05200.067  815.11610.63-.009983    0 0 0 4  F1    0 0 0 0 1A1   12F1  4        12F2  3     353333594932 3 3 3    75.0   75.0
 61 4991.574020 1.230E-27 9.665E-06.05200.067  815.00830.63-.009983    0 0 0 4  F1    0 0 0 0 1A1   12F1  4        12F2  2     353333594932 3 3 3    75.0   75.0
 61 4992.176360 1.830E-27 2.779E-05.04900.065  950.48740.63-.009984    0 0 0 4  F2    0 0 0 0 1A1   12F1 21        13F2  3     353333594932 3 3 3    75.0   81.0
 61 4992.306470 6.410E-26 2.086E-04.05500.073  470.79900.65-.009985    0 0 0 4  A1    0 0 0 0 1A1    8E   4         9E   1     353333594932 3 3 3    34.0   38.0
 61 4992.325740 3.010E-26 4.567E-04.04900.065  950.33700.63-.009985    0 0 0 4  F2    0 0 0 0 1A1   12F1 21        13F2  2     353333594932 3 3 3    75.0   81.0
 61 4992.479430 1.530E-27 2.400E-04.04900.060 1593.05630.61-.009985    0 1 0 3  F1    0 0 0 0 1A1   16A2 13        17A1  1     353333594932 3 3 3   165.0  175.0
 61 4992.509690 1.640E-26 3.559E-05.05500.073  470.85500.65-.009985    0 0 0 4  A1    0 0 0 0 1A1    8F2  6         9F1  3     353333594932 3 3 3    51.0   57.0
 61 4992.557920 8.520E-26 1.848E-04.05500.073  470.80530.65-.009985    0 0 0 4  A1    0 0 0 0 1A1    8F2  6         9F1  2     353333594932 3 3 3    51.0   57.0
 61 4993.062370 1.400E-27 1.969E-05.04900.065  950.48740.63-.009986    0 0 0 4  F2    0 0 0 0 1A1   13F1  8        13F2  3     353333594932 3 3 3    81.0   81.0
 61 4993.212790 1.660E-27 2.333E-05.04900.065  950.33700.63-.009986    0 0 0 4  F2    0 0 0 0 1A1   13F1  8        13F2  2     353333594932 3 3 3    81.0   81.0
 61 4993.369200 1.430E-25 2.227E-04.05800.074  376.82630.69-.009987    0 0 0 4  F2    0 0 0 0 1A1    7F1  4         8F2  2     353333594932 3 3 3    45.0   51.0
 61 4993.409090 3.570E-26 5.560E-05.05800.074  376.78590.69-.009987    0 0 0 4  F2    0 0 0 0 1A1    7F1  4         8F2  1     353333594932 3 3 3    45.0   51.0
 61 4993.449210 5.140E-26 4.683E-04.04900.065  950.38530.63-.009987    0 0 0 4  F2    0 0 0 0 1A1   12A1  8        13A2  1     353333594932 3 3 3   125.0  135.0
