 81 1922.997945 1.515E-28 1.937E-02.04600.057 2992.54670.60-.002220       X1/2   2       X1/2   1           25.5   R 25.5f 25.5454323 3 3 8 3 1 3    52.0   52.0
 81 1922.997988 1.515E-28 1.865E-02.04600.057 2992.54670.60-.002220       X1/2   2       X1/2   1           26.5   R 25.5f 26.5454323 3 3 8 3 1 3    54.0   54.0
 81 1922.998346 9.334E-36 6.990E-03.04840.058 6399.32240.60-.002220       X3/2   4       X1/2   3                 RQ 22.5f     4643231111 8 3 1 3   138.0  138.0
 81 1923.000157 1.103E-25 1.309E+01.04600.057 2992.54670.60-.002220       X1/2   2       X1/2   1           27.5   R 25.5f 26.5454323 3 3 8 3 1 3    56.0   54.0
 81 1923.000160 1.023E-25 1.308E+01.04600.057 2992.54670.60-.002220       X1/2   2       X1/2   1           25.5   R 25.5f 24.5454323 3 3 8 3 1 3    52.0   50.0
 81 1923.000162 1.063E-25 1.308E+01.04600.057 2992.54670.60-.002220       X1/2   2       X1/2   1           26.5   R 25.5f 25.5454323 3 3 8 3 1 3    54.0   52.0
 81 1923.017199 2.621E-59 2.532E+01.02070.04019533.74980.60-.002220       X1/2   4       X1/2   3                 RR 93.5f     1622231111 8 3 1 3   570.0  564.0
 81 1923.017572 2.620E-59 2.532E+01.02070.04019533.81510.60-.002220       X1/2   4       X1/2   3                 RR 93.5e     1622231111 8 3 1 3   570.0  564.0
 81 1923.018856 1.312E-38 4.554E-03.05420.061 7528.42790.70-.000160       X3/2   5       X1/2   4                 SR 10.5f     4654431111 8 3 1 3    72.0   66.0
 81 1923.112153 4.144E-60 1.941E-03.02330.04217933.35610.60-.002220       X3/2   5       X1/2   4                 RQ 81.5f     1622231111 8 3 1 3   492.0  492.0
 81 1923.123036 2.523E-44 2.540E+01.02730.03312358.44490.70-.001200       X3/2   4       X3/2   3                 RR 63.5e     1622231111 8 3 1 3   390.0  384.0
 81 1923.132883 2.517E-44 2.540E+01.02730.03312358.97170.70-.001200       X3/2   4       X3/2   3                 RR 63.5f     1622231111 8 3 1 3   390.0  384.0
 81 1923.135677 1.310E-38 4.545E-03.05420.061 7528.30380.70-.000160       X3/2   5       X1/2   4                 SR 10.5e     4654431111 8 3 1 3    72.0   66.0
 81 1923.144160 3.360E-61 1.848E-03.02290.04218445.08660.60-.002220       X3/2   5       X1/2   4                 RQ 83.5e     1622231111 8 3 1 3   504.0  504.0
 81 1923.149496 9.581E-50 3.194E-03.02960.04713062.00310.60-.002220       X3/2   5       X1/2   4                 RQ 59.5f     4622231111 8 3 1 3   360.0  360.0
